sa_approved,106523,4096,"PCA80,Flat",16.0,0.3,0.0,97.8
sa_approved,106523,4096,Flat,17.2,0.3,0.0,97.8
sa_approved,213046,4096,"PCA80,Flat",0.0,0.4,0.0,130.3
sa_approved,319569,4096,"IVF512,SQ8",0.0,0.4,0.0,162.8
sa_approved,106523,4096,Flat,0.0,1.2,0.0,1664.4
sa_approved,106523,4096,"PCA80,Flat",17.3,0.3,0.0,97.8
sa_approved,106523,4096,"IVF512,SQ8",36.2,3.4,0.0,425.0
